Transaction ID,Customer ID,Customer Name,Order Date,Sales Person Name,Product ID,Category,Product Name,Dollar Sales,Returns,Quantity
168109,JM-15265,Janet Molinari,11/12/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
168109,JM-15580,Jill Matthias,14/08/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
168109,JM-15580,Jill Matthias,08/09/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
105256,JM-15655,Jim Mitchum,12/12/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,90,0,6
108616,JM-15655,Jim Mitchum,27/10/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
153255,JM-15655,Jim Mitchum,22/12/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
141117,JM-16195,Justin MacKendrick,07/09/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
160885,JO-15145,Jack O'Briant,27/10/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
117849,JO-15280,Jas O'Carroll,19/04/2021,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
100566,JP-15520,Jeremy Pistek,08/12/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
113425,JP-16135,Julie Prescott,03/11/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,15,0,1
154039,JR-15700,Jocasta Rupert,23/10/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
154039,JR-16210,Justin Ritter,09/02/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
140298,JR-16210,Justin Ritter,09/02/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
140298,JR-16210,Justin Ritter,19/09/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
100482,JS-15595,Jill Stevenson,25/10/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
120894,JS-15685,Jim Sink,17/09/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
150910,JS-16030,Joy Smith,20/10/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
150910,JS-16030,Joy Smith,20/10/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
150910,JW-15220,Jane Waco,13/10/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
140977,JW-15220,Jane Waco,13/10/2022,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
156083,JW-15955,Joni Wasserman,21/04/2022,Mike Davidson,SH-1003,Shirts,T Shirt,15,0,1
128734,KB-16240,Karen Bern,11/07/2022,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
128734,KB-16240,Karen Bern,24/09/2022,Jane Austin,SH-1003,Shirts,T Shirt,60,0,4
137631,KB-16240,Karen Bern,24/09/2022,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
163657,KB-16315,Karl Braun,09/03/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
138520,KB-16405,Katrina Bavinger,04/09/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
138520,KB-16585,Ken Black,10/01/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
156776,KB-16585,Ken Black,08/09/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
156776,KB-16585,Ken Black,12/03/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
156776,KB-16600,Ken Brennan,13/11/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
156776,KC-16255,Karen Carlisle,18/11/2021,John Blake,SH-1003,Shirts,T Shirt,60,0,4
156776,KC-16540,Kelly Collister,11/09/2021,Mike Davidson,SH-1003,Shirts,T Shirt,195,0,13
156776,KD-16270,Karen Daniels,01/03/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
161333,KD-16345,Katherine Ducich,19/11/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
161333,KD-16495,Keith Dawkins,24/01/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
161935,KF-16285,Karen Ferguson,10/03/2021,Mike Davidson,SH-1003,Shirts,T Shirt,120,0,8
161935,KF-16285,Karen Ferguson,24/09/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
161935,KH-16330,Katharine Harms,19/06/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,162,0,9
164028,KH-16330,Katharine Harms,20/11/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
167920,KH-16330,Katharine Harms,20/11/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
167920,KH-16510,Keith Herrera,28/10/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
167920,KH-16510,Keith Herrera,28/10/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
150147,KH-16510,Keith Herrera,08/12/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
167556,KH-16510,Keith Herrera,08/12/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
167556,KH-16630,Ken Heidel,13/12/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
151750,KH-16630,Ken Heidel,11/09/2022,Mike Davidson,SH-1003,Shirts,T Shirt,90,0,6
151750,KH-16690,Kristen Hastings,12/07/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
151750,KH-16690,Kristen Hastings,15/06/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
128853,KL-16555,Kelly Lampkin,04/11/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
105921,KL-16555,Kelly Lampkin,14/12/2022,John Blake,SH-1003,Shirts,T Shirt,60,0,4
139353,KL-16555,Kelly Lampkin,14/12/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
139353,KL-16645,Ken Lonsdale,23/05/2021,Jane Austin,SH-1003,Shirts,T Shirt,135,0,9
119004,KL-16645,Ken Lonsdale,04/06/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
119004,KL-16645,Ken Lonsdale,31/07/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
126858,KL-16645,Ken Lonsdale,31/07/2021,Jane Austin,SH-1003,Shirts,T Shirt,15,0,1
105816,KL-16645,Ken Lonsdale,13/11/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
149160,KM-16225,Kalyca Meade,16/12/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
108735,KM-16225,Kalyca Meade,16/12/2022,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
157259,KM-16375,Katherine Murray,01/11/2021,John Blake,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
103611,KM-16375,Katherine Murray,20/02/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
148866,KM-16375,Katherine Murray,20/02/2022,Samuel Washington,SH-1003,Shirts,T Shirt,15,0,1
136021,KM-16660,Khloe Miller,15/12/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
136021,KM-16720,Kunst Miller,19/04/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
155138,KM-16720,Kunst Miller,02/12/2022,Saul Goodman,SH-1003,Shirts,T Shirt,75,0,5
155138,KN-16390,Katherine Nockton,21/04/2022,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
112389,KN-16390,Katherine Nockton,03/06/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,90,0,6
108777,KN-16390,Katherine Nockton,11/12/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
151225,KN-16705,Kristina Nunn,28/08/2022,Mike Davidson,SH-1003,Shirts,T Shirt,60,0,4
151225,KT-16480,Kean Thornton,10/09/2021,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
115931,KW-16435,Katrina Willman,31/07/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
130393,LA-16780,Laura Armstrong,09/01/2021,Mike Davidson,SH-1003,Shirts,T Shirt,75,0,5
130393,LA-16780,Laura Armstrong,09/01/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,162,0,9
130393,LA-16780,Laura Armstrong,17/09/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
109582,LA-16780,Laura Armstrong,23/12/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
158547,LA-16780,Laura Armstrong,23/12/2021,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
117541,LA-16780,Laura Armstrong,23/12/2021,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
117541,LA-16780,Laura Armstrong,29/07/2022,Jane Austin,SH-1003,Shirts,T Shirt,15,0,1
158169,LB-16795,Laurel Beltran,06/10/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
158169,LB-16795,Laurel Beltran,06/10/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
151008,LB-16795,Laurel Beltran,09/05/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
151008,LC-16870,Lena Cacioppo,27/03/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
130834,LC-16870,Lena Cacioppo,23/09/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
100461,LC-16870,Lena Cacioppo,03/12/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,138,0,6
125913,LC-16870,Lena Cacioppo,03/12/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,184,0,8
125913,LC-16930,Linda Cazamias,21/05/2021,Mike Davidson,SH-1003,Shirts,T Shirt,150,0,10
130764,LC-16930,Linda Cazamias,04/08/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
130764,LC-16930,Linda Cazamias,26/08/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
115819,LC-16930,Linda Cazamias,10/09/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
115819,LC-17140,Logan Currie,22/09/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,162,0,9
138086,LD-17005,Lisa DeCherney,11/11/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
158001,LE-16810,Laurel Elliston,09/12/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
158925,LH-16750,Larry Hughes,01/08/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
104906,LH-16900,Lena Hernandez,20/06/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
156622,LH-16900,Lena Hernandez,20/06/2021,Saul Goodman,SH-1003,Shirts,T Shirt,30,0,2
156622,LH-16900,Lena Hernandez,08/12/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
156622,LH-16900,Lena Hernandez,08/12/2021,John Blake,SH-1003,Shirts,T Shirt,45,0,3
113117,LH-16900,Lena Hernandez,08/12/2021,John Blake,SH-1003,Shirts,T Shirt,45,0,3
117604,LH-16900,Lena Hernandez,23/07/2022,Jane Austin,SH-1003,Shirts,T Shirt,75,0,5
117324,LH-17155,Logan Haushalter,21/05/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
117324,LH-17155,Logan Haushalter,21/05/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
117324,LH-17155,Logan Haushalter,05/11/2021,Mike Davidson,SH-1003,Shirts,T Shirt,60,0,4
117324,LH-17155,Logan Haushalter,09/12/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
146171,LH-17155,Logan Haushalter,09/12/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
134180,LL-16840,Lauren Leatherbury,17/02/2022,John Blake,SH-1003,Shirts,T Shirt,45,0,3
134180,LP-17095,Liz Preis,30/01/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
150525,LP-17095,Liz Preis,05/09/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
117079,LR-16915,Lena Radford,02/09/2021,Mike Davidson,SH-1003,Shirts,T Shirt,60,0,4
112396,LR-16915,Lena Radford,04/12/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
112396,LR-17035,Lisa Ryan,20/08/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
143378,LS-16945,Linda John Blakeworth,24/04/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,30,0,2
143378,LS-16975,Lindsay Shagiari,12/11/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
143378,LS-16975,Lindsay Shagiari,12/11/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
159506,LS-17245,Lynn Smith,26/11/2022,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
153318,LT-17110,Liz Thompson,26/11/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,184,0,8
111220,LW-16825,Laurel Workman,25/12/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
155747,LW-16825,Laurel Workman,25/12/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
109806,LW-16825,Laurel Workman,25/12/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
109806,LW-16990,Lindsay Williams,09/03/2022,Samuel Washington,SH-1003,Shirts,T Shirt,30,0,2
104864,LW-16990,Lindsay Williams,04/05/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
104864,LW-16990,Lindsay Williams,04/06/2022,John Blake,SH-1003,Shirts,T Shirt,30,0,2
104864,LW-16990,Lindsay Williams,27/11/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,144,0,8
162082,LW-17125,Liz Willingham,05/11/2021,John Blake,SH-1003,Shirts,T Shirt,45,0,3
162082,LW-17215,Luke Weiss,07/11/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
115483,LW-17215,Luke Weiss,07/11/2021,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
124016,LW-17215,Luke Weiss,11/04/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
124016,MA-17560,Matt Abelman,23/08/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
163776,MA-17560,Matt Abelman,27/10/2022,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
163776,MB-18085,Mick Brown,09/05/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
163776,MB-18085,Mick Brown,04/09/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
160220,MB-18085,Mick Brown,06/05/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
160220,MC-17425,Mark Cousins,26/11/2021,John Blake,SH-1003,Shirts,T Shirt,120,0,8
163265,MC-17590,Matt Collister,17/07/2021,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
163265,MC-17590,Matt Collister,09/11/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
147221,MC-17605,Matt Connell,09/09/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
147221,MC-17635,Matthew Clasen,21/02/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
133935,MC-18100,Mick Crebagga,02/09/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
133935,MC-18100,Mick Crebagga,30/10/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
133935,MC-18130,Mike Caudle,26/12/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
116113,ME-17320,Maria Etezadi,29/03/2021,Jane Austin,SH-1003,Shirts,T Shirt,120,0,8
135909,ME-17320,Maria Etezadi,04/04/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
135909,ME-17320,Maria Etezadi,06/06/2021,Mike Davidson,SH-1003,Shirts,T Shirt,135,0,9
139661,ME-17320,Maria Etezadi,06/06/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
166198,ME-17320,Maria Etezadi,06/06/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
166198,MF-18250,Monica Federle,23/12/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
107209,MG-17650,Matthew Grinstein,12/12/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
168837,MG-17650,Matthew Grinstein,16/03/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,144,0,8
163510,MG-17650,Matthew Grinstein,12/10/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
124051,MG-17650,Matthew Grinstein,12/10/2022,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
110996,MG-17680,Maureen Gastineau,08/06/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
168641,MG-17680,Maureen Gastineau,29/09/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
168641,MG-17890,Michael Granlund,07/03/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
125017,MG-17890,Michael Granlund,30/05/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
162015,MG-17890,Michael Granlund,30/05/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
162015,MG-18145,Mike Gockenbach,07/10/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,207,0,9
142034,MG-18145,Mike Gockenbach,07/10/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
142034,MG-18145,Mike Gockenbach,07/10/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,180,0,10
142034,MH-17290,Marc Harrigan,11/03/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
136238,MH-17455,Mark Hamilton,13/07/2022,Saul Goodman,SH-1003,Shirts,T Shirt,15,0,1
147354,MH-17620,Matt Hagelstein,28/07/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
161067,MH-18115,Mick Hernandez,23/08/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
161067,MH-18115,Mick Hernandez,21/01/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
161067,MH-18115,Mick Hernandez,21/01/2022,Jane Austin,SH-1003,Shirts,T Shirt,45,0,3
101182,MH-18115,Mick Hernandez,21/01/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
101182,MH-18115,Mick Hernandez,10/03/2022,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
116547,MH-18115,Mick Hernandez,24/09/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
116547,MH-18115,Mick Hernandez,16/11/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
108868,MH-18115,Mick Hernandez,25/12/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
137330,MJ-17740,Max Jones,24/06/2021,Mike Davidson,SH-1003,Shirts,T Shirt,60,0,4
159352,MJ-17740,Max Jones,08/12/2022,Saul Goodman,SH-1003,Shirts,T Shirt,30,0,2
129357,MK-17905,Michael Kennedy,14/05/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
159156,ML-17395,Marina Lichtenstein,05/09/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,184,0,8
118038,ML-17395,Marina Lichtenstein,07/11/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
158673,ML-17395,Marina Lichtenstein,22/10/2022,Saul Goodman,SH-1003,Shirts,T Shirt,75,0,5
105760,ML-17410,Maris LaWare,29/09/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
138408,ML-17755,Max Ludwig,06/05/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
145625,ML-18040,Michelle Lonsdale,12/10/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
145625,ML-18265,Muhammed Lee,21/09/2022,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
108910,ML-18265,Muhammed Lee,21/09/2022,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
138695,MM-17920,Michael Moore,04/09/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
138695,MM-18055,Michelle Moray,15/07/2022,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
123687,MN-17935,Michael Nguyen,26/11/2022,Saul Goodman,SH-1003,Shirts,T Shirt,75,0,5
142636,MO-17500,Mary O'Rourke,06/09/2021,Alex Ferguson,SH-1003,Shirts,T Shirt,30,0,2
142636,MO-17800,Meg O'Connel,29/08/2021,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
143819,MO-17950,Michael Oakman,03/07/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
143819,MP-17965,Michael Paige,09/10/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,72,0,4
143819,MP-17965,Michael Paige,07/07/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,60,0,4
119823,MR-17545,Mathew Reese,27/08/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
130407,MS-17365,Maribeth Schnelling,04/02/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
121468,MS-17710,Maurice Satty,26/05/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
123337,MS-17710,Maurice Satty,12/11/2021,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
123337,MS-17770,Maxwell Schwartz,23/08/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
113985,MS-17770,Maxwell Schwartz,10/11/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,161,0,7
113985,MS-17980,Michael Stewart,04/12/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,60,0,4
104619,MT-17815,Meg Tillman,13/03/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
104619,MT-18070,Michelle Tran,10/06/2022,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
144792,MV-18190,Mike Vittorini,01/12/2021,John Blake,SH-1003,Shirts,T Shirt,135,0,9
129294,MV-18190,Mike Vittorini,11/12/2022,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
140417,MW-18220,Mitch Webber,27/12/2021,Alex Ferguson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
113873,MW-18235,Mitch Willingham,16/11/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
147550,MY-17380,Maribeth Yedwab,02/03/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,54,0,3
159016,MY-17380,Maribeth Yedwab,02/03/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
159016,MY-18295,Muhammed Yedwab,01/04/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
166296,MY-18295,Muhammed Yedwab,03/09/2022,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
112333,MY-18295,Muhammed Yedwab,20/10/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
148362,NB-18655,Nona Balk,28/04/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
149559,NC-18340,Nat Carroll,24/11/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
149559,NC-18415,Nathan Cano,14/10/2021,John Blake,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
132675,NC-18535,Nick Crebassa,29/11/2021,Jane Austin,SH-1003,Shirts,T Shirt,30,0,2
153577,NC-18535,Nick Crebassa,01/04/2022,Mike Davidson,SH-1003,Shirts,T Shirt,30,0,2
153577,ND-18370,Natalie DeCherney,19/03/2022,Samuel Washington,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
157763,ND-18370,Natalie DeCherney,19/03/2022,Samuel Washington,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
128944,ND-18370,Natalie DeCherney,19/03/2022,Samuel Washington,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
128944,ND-18370,Natalie DeCherney,03/12/2022,John Blake,SH-1001,Shirts,Full Sleeve Shirt,23,0,1
128944,NG-18355,Nat Gilpin,16/02/2022,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
158120,NG-18355,Nat Gilpin,18/08/2022,Saul Goodman,SH-1003,Shirts,T Shirt,15,0,1
120404,NG-18355,Nat Gilpin,12/11/2022,Saul Goodman,SH-1003,Shirts,T Shirt,45,0,3
120404,NK-18490,Neil Knudson,12/10/2022,Mike Davidson,SH-1003,Shirts,T Shirt,15,0,1
120404,NM-18520,Neoma Murray,31/05/2021,Saul Goodman,SH-1002,Shirts,Half Sleeve Shirt,108,0,6
131156,NM-18520,Neoma Murray,03/12/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,115,0,5
158526,NP-18670,Nora Paige,18/07/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,18,0,1
158526,NP-18670,Nora Paige,20/11/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,126,0,7
158526,NP-18670,Nora Paige,12/10/2022,Alex Ferguson,SH-1003,Shirts,T Shirt,45,0,3
111262,NP-18700,Nora Preis,05/11/2021,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,92,0,4
111262,NP-18700,Nora Preis,26/06/2022,Mike Davidson,SH-1001,Shirts,Full Sleeve Shirt,207,0,9
111262,NR-18550,Nick Radford,03/06/2022,John Blake,SH-1003,Shirts,T Shirt,15,0,1
117457,NR-18550,Nick Radford,03/06/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,90,0,5
117457,NR-18550,Nick Radford,03/06/2022,John Blake,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
117457,NS-18505,Neola Schneider,24/11/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,69,0,3
117457,NS-18505,Neola Schneider,24/11/2021,Jane Austin,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
117457,NS-18505,Neola Schneider,19/01/2022,Saul Goodman,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
117457,NW-18400,Natalie Webber,03/11/2021,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
117457,NZ-18565,Nick Zandusky,20/11/2021,Alex Ferguson,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
117457,ON-18715,Odella Nelson,01/03/2021,Mike Davidson,SH-1002,Shirts,Half Sleeve Shirt,36,0,2
100153,ON-18715,Odella Nelson,11/03/2021,Jane Austin,SH-1001,Shirts,Full Sleeve Shirt,46,0,2
147403,PB-18805,Patrick Bzostek,05/12/2022,Mike Davidson,SH-1003,Shirts,T Shirt,45,0,3
